video_id,channel_rank,title,url,title_stem,kind,category,board_count,meeting_date,date_source,date_flag,note,classification_source,classified_by,classified_at
hp3Cx1uxjLI,3075,St. Boniface Mass 04.28.19,https://www.youtube.com/watch?v=hp3Cx1uxjLI,St. Boniface Mass,not_a_meeting,religious_service,0,2019-04-28,title (mm.dd.yy),,Roman Catholic parish liturgy carried by the PEG channel,model,claude-opus-5 (1M context),2026-09-08
fqxxZoRINCw,3076,Zoning Board of Appeals 04.24.19,https://www.youtube.com/watch?v=fqxxZoRINCw,Zoning Board of Appeals,meeting,regular,1,2019-04-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
3_ZPZ2shlxU,3077,School Committee 04.24.19,https://www.youtube.com/watch?v=3_ZPZ2shlxU,School Committee,meeting,regular,1,2019-04-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
5_SRxioejy8,3078,Planning Board 04.22.19,https://www.youtube.com/watch?v=5_SRxioejy8,Planning Board,meeting,regular,1,2019-04-22,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
5QKKuN3YMLs,3079,Watch Talkin' Baseball,https://www.youtube.com/watch?v=5QKKuN3YMLs,Watch Talkin' Baseball,not_a_meeting,psa,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
vr9tKZQ0xqs,3080,St. Boniface Mass - Easter Sunday 04.21.19,https://www.youtube.com/watch?v=vr9tKZQ0xqs,St. Boniface Mass - Easter Sunday,not_a_meeting,religious_service,0,2019-04-21,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
mpuAU_x0PYc,3081,Stations of the Cross 04.19.19,https://www.youtube.com/watch?v=mpuAU_x0PYc,Stations of the Cross,not_a_meeting,religious_service,0,2019-04-19,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
i1rg2a5g4cs,3082,A Green School Presentation,https://www.youtube.com/watch?v=i1rg2a5g4cs,A Green School Presentation,not_a_meeting,school_programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
en4c0TDlA9c,3083,Conservation Commission 04.17.19,https://www.youtube.com/watch?v=en4c0TDlA9c,Conservation Commission,meeting,regular,1,2019-04-17,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
GuUAlCqHAH0,3084,Earth Day Video 1,https://www.youtube.com/watch?v=GuUAlCqHAH0,Earth Day Video 1,not_a_meeting,school_programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
ORBjt2Ff734,3085,St. Boniface Mass 04.14.19,https://www.youtube.com/watch?v=ORBjt2Ff734,St. Boniface Mass,not_a_meeting,religious_service,0,2019-04-14,title (mm.dd.yy),,Roman Catholic parish liturgy carried by the PEG channel,model,claude-opus-5 (1M context),2026-09-08
_XcvaSxswKw,3086,Selectmen Meeting 04.16.19,https://www.youtube.com/watch?v=_XcvaSxswKw,Selectmen Meeting,meeting,regular,1,2019-04-16,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
RjAh_lsKIVw,3087,Sampling of the Community Service Presentations 04.10.19,https://www.youtube.com/watch?v=RjAh_lsKIVw,Sampling of the Community Service Presentations,not_a_meeting,school_programming,0,2019-04-10,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
JcydoUYrXTI,3088,"Talkin' Baseball  Season 5,  Episode 2  ""Shortstops""",https://www.youtube.com/watch?v=JcydoUYrXTI,"Talkin' Baseball Season 5, Episode 2 ""Shortstops""",not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
f48h0RgLOJc,3089,Red Sox Trophy Event 04.07.19,https://www.youtube.com/watch?v=f48h0RgLOJc,Red Sox Trophy Event,not_a_meeting,community_event,0,2019-04-07,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
uHvJxAVbcnY,3090,Selectman Meeting 04.09.19,https://www.youtube.com/watch?v=uHvJxAVbcnY,Selectman Meeting,meeting,regular,1,2019-04-09,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
m03Q4DjvJTA,3091,St. Boniface Mass 04.07.19,https://www.youtube.com/watch?v=m03Q4DjvJTA,St. Boniface Mass,not_a_meeting,religious_service,0,2019-04-07,title (mm.dd.yy),,Roman Catholic parish liturgy carried by the PEG channel,model,claude-opus-5 (1M context),2026-09-08
ssQ2I3DKm80,3092,Turn Back the Clock,https://www.youtube.com/watch?v=ssQ2I3DKm80,Turn Back the Clock,not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
He_mmrJknBM,3093,Planning Board 04.08.19,https://www.youtube.com/watch?v=He_mmrJknBM,Planning Board,meeting,regular,1,2019-04-08,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
ILUKSfdAuzU,3094,School Committee 04.03.19,https://www.youtube.com/watch?v=ILUKSfdAuzU,School Committee,meeting,regular,1,2019-04-03,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
crnHnds60lc,3095,Selectmen Meeting 04.02.19,https://www.youtube.com/watch?v=crnHnds60lc,Selectmen Meeting,meeting,regular,1,2019-04-02,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
QTcQOr5rg7M,3096,St. Boniface Mass 03.31.19,https://www.youtube.com/watch?v=QTcQOr5rg7M,St. Boniface Mass,not_a_meeting,religious_service,0,2019-03-31,title (mm.dd.yy),,Roman Catholic parish liturgy carried by the PEG channel,model,claude-opus-5 (1M context),2026-09-08
Lc_-C7JloD8,3097,Laughter is the Best Medicine,https://www.youtube.com/watch?v=Lc_-C7JloD8,Laughter is the Best Medicine,not_a_meeting,senior_center,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
1WmjwFJ_LkQ,3098,Finance Committee 03.28.19,https://www.youtube.com/watch?v=1WmjwFJ_LkQ,Finance Committee,meeting,regular,1,2019-03-28,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
6zpK6BoylXE,3099,Zoning Board of Appeals 03.27.19,https://www.youtube.com/watch?v=6zpK6BoylXE,Zoning Board of Appeals,meeting,regular,1,2019-03-27,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
s6fJbpiwEBQ,3100,Sewer Commission 03.26.19,https://www.youtube.com/watch?v=s6fJbpiwEBQ,Sewer Commission,meeting,regular,1,2019-03-26,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
_UqPj35ex5A,3101,Planning Board 03.25.19,https://www.youtube.com/watch?v=_UqPj35ex5A,Planning Board,meeting,regular,1,2019-03-25,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
W4-AyL8Jy3o,3102,St. Boniface Mass 03.24.19,https://www.youtube.com/watch?v=W4-AyL8Jy3o,St. Boniface Mass,not_a_meeting,religious_service,0,2019-03-24,title (mm.dd.yy),,Roman Catholic parish liturgy carried by the PEG channel,model,claude-opus-5 (1M context),2026-09-08
Vj2w9jQDul4,3103,"Knight's Roundtable Season 1, Episode 5",https://www.youtube.com/watch?v=Vj2w9jQDul4,"Knight's Roundtable Season 1, Episode 5",not_a_meeting,school_programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
PsP-g7S5wHc,3104,School Committee 03.20.19,https://www.youtube.com/watch?v=PsP-g7S5wHc,School Committee,meeting,regular,1,2019-03-20,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
gZbzuySyUmU,3105,Finance Committee 03.14.19,https://www.youtube.com/watch?v=gZbzuySyUmU,Finance Committee,meeting,regular,1,2019-03-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
wD9sHkwyz1k,3106,Finance Committee 03.21.19,https://www.youtube.com/watch?v=wD9sHkwyz1k,Finance Committee,meeting,regular,1,2019-03-21,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
pLvG4j3zREQ,3107,Conservation Commission 03.20.19,https://www.youtube.com/watch?v=pLvG4j3zREQ,Conservation Commission,meeting,regular,1,2019-03-20,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
-8fw87wepYs,3108,Selectmen Meeting 03.19.19,https://www.youtube.com/watch?v=-8fw87wepYs,Selectmen Meeting,meeting,regular,1,2019-03-19,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
7uB-ofooZ-Y,3109,St. Boniface Mass 03.17.19,https://www.youtube.com/watch?v=7uB-ofooZ-Y,St. Boniface Mass,not_a_meeting,religious_service,0,2019-03-17,title (mm.dd.yy),,Roman Catholic parish liturgy carried by the PEG channel,model,claude-opus-5 (1M context),2026-09-08
ehoTRe9mxuU,3110,Charter Review Committee Meeting 03.13.19,https://www.youtube.com/watch?v=ehoTRe9mxuU,Charter Review Committee Meeting,meeting,regular,1,2019-03-13,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
pUPquLcPzjw,3111,St. Pat's Day Concert - Lunenburg Library 03.14.19,https://www.youtube.com/watch?v=pUPquLcPzjw,St. Pat's Day Concert - Lunenburg Library,not_a_meeting,library_program,0,2019-03-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
z4SEGGPTdSg,3112,Zoning Board of Appeals 03.13.19,https://www.youtube.com/watch?v=z4SEGGPTdSg,Zoning Board of Appeals,meeting,regular,1,2019-03-13,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
vjx5Z3LmnNk,3113,Talkin' Baseball - Season 5 Episode 1  Mt. Rushmore,https://www.youtube.com/watch?v=vjx5Z3LmnNk,Talkin' Baseball - Season 5 Episode 1 Mt. Rushmore,not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
569qLJp4kEA,3114,Selectman Meeting 03.12.19,https://www.youtube.com/watch?v=569qLJp4kEA,Selectman Meeting,meeting,regular,1,2019-03-12,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
We7mavzqFnU,3115,St. Boniface Mass 03.10.19,https://www.youtube.com/watch?v=We7mavzqFnU,St. Boniface Mass,not_a_meeting,religious_service,0,2019-03-10,title (mm.dd.yy),,Roman Catholic parish liturgy carried by the PEG channel,model,claude-opus-5 (1M context),2026-09-08
amgeV89vqNM,3116,"Knights Roundtable Season 1, Episode 4 - ESL Services",https://www.youtube.com/watch?v=amgeV89vqNM,"Knights Roundtable Season 1, Episode 4 - ESL Services",not_a_meeting,school_programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
Qu7_SFziubg,3117,Finance Committee 03.07.19,https://www.youtube.com/watch?v=Qu7_SFziubg,Finance Committee,meeting,regular,1,2019-03-07,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
2QbNYUUsvX8,3118,Charter Review Committee Hearing 03.06.19,https://www.youtube.com/watch?v=2QbNYUUsvX8,Charter Review Committee Hearing,meeting,hearing,1,2019-03-06,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
HMcwSqfyRbI,3119,S. tBoniface Mass 03.03.19,https://www.youtube.com/watch?v=HMcwSqfyRbI,S. tBoniface Mass,not_a_meeting,religious_service,0,2019-03-03,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
vLwL3iZuBGo,3120,School Committee 03.06.19,https://www.youtube.com/watch?v=vLwL3iZuBGo,School Committee,meeting,regular,1,2019-03-06,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
jdoMxZPiJBM,3121,Selectmen Meeting 03.05.19,https://www.youtube.com/watch?v=jdoMxZPiJBM,Selectmen Meeting,meeting,regular,1,2019-03-05,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
6LozWjUrwNw,3122,Planning Board 03 04 19,https://www.youtube.com/watch?v=6LozWjUrwNw,Planning Board,meeting,regular,1,2019-03-04,title (mm dd yy),,,model,claude-opus-5 (1M context),2026-09-08
sUkfSYAYnac,3123,Fin Com 02/28/19,https://www.youtube.com/watch?v=sUkfSYAYnac,Fin Com,meeting,regular,1,2019-02-28,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
96Rz9o5XysM,3124,St. Boniface Mass 02.24.19,https://www.youtube.com/watch?v=96Rz9o5XysM,St. Boniface Mass,not_a_meeting,religious_service,0,2019-02-24,title (mm.dd.yy),,Roman Catholic parish liturgy carried by the PEG channel,model,claude-opus-5 (1M context),2026-09-08
lBFQpH34u3c,3125,Planning Board 02.25.19,https://www.youtube.com/watch?v=lBFQpH34u3c,Planning Board,meeting,regular,1,2019-02-25,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Stluwv1PjlE,3126,Finance Committee 02.21.19   Part2,https://www.youtube.com/watch?v=Stluwv1PjlE,Finance Committee Part2,meeting,part,1,2019-02-21,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
q_kfRYt1PwI,3127,Finance Committee 02.21.19   Part1,https://www.youtube.com/watch?v=q_kfRYt1PwI,Finance Committee Part1,meeting,part,1,2019-02-21,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
WrpVBHIXHeo,3128,FlickWish Showdown at the Lunenburg Boys and Girls Club 02.16.19,https://www.youtube.com/watch?v=WrpVBHIXHeo,FlickWish Showdown at the Lunenburg Boys and Girls Club,not_a_meeting,community_event,0,2019-02-16,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
15arjZC9sV4,3129,St. Boniface Mass 02.17.19,https://www.youtube.com/watch?v=15arjZC9sV4,St. Boniface Mass,not_a_meeting,religious_service,0,2019-02-17,title (mm.dd.yy),,Roman Catholic parish liturgy carried by the PEG channel,model,claude-opus-5 (1M context),2026-09-08
pquWwVMxOyw,3130,Conservation Commission 02.20.19,https://www.youtube.com/watch?v=pquWwVMxOyw,Conservation Commission,meeting,regular,1,2019-02-20,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
3-lMqgRTqdw,3131,Selectman Meeting 02.19.19,https://www.youtube.com/watch?v=3-lMqgRTqdw,Selectman Meeting,meeting,regular,1,2019-02-19,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
WWrl1B7X7GU,3132,Planning Board Meeting 02.11.19,https://www.youtube.com/watch?v=WWrl1B7X7GU,Planning Board Meeting,meeting,regular,1,2019-02-11,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
OTkeKPbYl9A,3133,School Committee 02 06 19,https://www.youtube.com/watch?v=OTkeKPbYl9A,School Committee,meeting,regular,1,2019-02-06,title (mm dd yy),,,model,claude-opus-5 (1M context),2026-09-08
bVInuvP474k,3134,Finance Committee 02.14.19,https://www.youtube.com/watch?v=bVInuvP474k,Finance Committee,meeting,regular,1,2019-02-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
odXhiDeUTPs,3135,Charter Review Committee 02.13.19,https://www.youtube.com/watch?v=odXhiDeUTPs,Charter Review Committee,meeting,regular,1,2019-02-13,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
vItOLYIvAKg,3136,LMHS Instrumental Concert 12.13.18,https://www.youtube.com/watch?v=vItOLYIvAKg,LMHS Instrumental Concert,not_a_meeting,school_event,0,2018-12-13,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
rpY-3JxOgZg,3137,Zoning Board of Appeals 02.13.19,https://www.youtube.com/watch?v=rpY-3JxOgZg,Zoning Board of Appeals,meeting,regular,1,2019-02-13,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
61LvHVcN4KE,3138,LHS Girls Basketball vs Tyngsboro 02.06.19,https://www.youtube.com/watch?v=61LvHVcN4KE,LHS Girls Basketball vs Tyngsboro,not_a_meeting,school_sports,0,2019-02-06,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Hw6oQJVmMOw,3139,LHS Girls Basketball vs North Middlesex 02.08.19,https://www.youtube.com/watch?v=Hw6oQJVmMOw,LHS Girls Basketball vs North Middlesex,not_a_meeting,school_sports,0,2019-02-08,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
lbihHP3mUCM,3140,St. Boniface Mass 02.10.19,https://www.youtube.com/watch?v=lbihHP3mUCM,St. Boniface Mass,not_a_meeting,religious_service,0,2019-02-10,title (mm.dd.yy),,Roman Catholic parish liturgy carried by the PEG channel,model,claude-opus-5 (1M context),2026-09-08
r1RTR-aigao,3141,LHS Girls and Boys Basketball vs Oakmont 02.01.19,https://www.youtube.com/watch?v=r1RTR-aigao,LHS Girls and Boys Basketball vs Oakmont,not_a_meeting,school_sports,0,2019-02-01,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
nc1ZXQO_Df8,3142,Lucky Lamson and her Lunenburg Sailor with Alan Earls,https://www.youtube.com/watch?v=nc1ZXQO_Df8,Lucky Lamson and her Lunenburg Sailor with Alan Earls,not_a_meeting,library_program,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
GeVqts1vIrM,3143,St. Boniface Mass 02.03.19,https://www.youtube.com/watch?v=GeVqts1vIrM,St. Boniface Mass,not_a_meeting,religious_service,0,2019-02-03,title (mm.dd.yy),,Roman Catholic parish liturgy carried by the PEG channel,model,claude-opus-5 (1M context),2026-09-08
sES_v5pOx4U,3144,Selectmen Meeting 02.05.19,https://www.youtube.com/watch?v=sES_v5pOx4U,Selectmen Meeting,meeting,regular,1,2019-02-05,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
QvAXEinyF1k,3145,LHS Girls Basketball vs Clinton 01.29.19,https://www.youtube.com/watch?v=QvAXEinyF1k,LHS Girls Basketball vs Clinton,not_a_meeting,school_sports,0,2019-01-29,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
8B2JsMBvbI0,3146,Knight's Roundtable S1Ep3 - Preschool and Kindergarten Registration,https://www.youtube.com/watch?v=8B2JsMBvbI0,Knight's Roundtable S1Ep3 - Preschool and Kindergarten Registration,not_a_meeting,school_programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
xv9_MTYJIoI,3147,St. Boniface Mass 01.27.19,https://www.youtube.com/watch?v=xv9_MTYJIoI,St. Boniface Mass,not_a_meeting,religious_service,0,2019-01-27,title (mm.dd.yy),,Roman Catholic parish liturgy carried by the PEG channel,model,claude-opus-5 (1M context),2026-09-08
aC5d-OX1saM,3148,Sewer Commission 01.29.19,https://www.youtube.com/watch?v=aC5d-OX1saM,Sewer Commission,meeting,regular,1,2019-01-29,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Bv8jCo6-qf0,3149,LHS Boys Basketball vs Littleton 01.25.19,https://www.youtube.com/watch?v=Bv8jCo6-qf0,LHS Boys Basketball vs Littleton,not_a_meeting,school_sports,0,2019-01-25,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
NBvXSASgAF8,3150,Finance Committee 01.24.19,https://www.youtube.com/watch?v=NBvXSASgAF8,Finance Committee,meeting,regular,1,2019-01-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
WwyVM3srlXM,3151,Charter Review Committee 01.23.19,https://www.youtube.com/watch?v=WwyVM3srlXM,Charter Review Committee,meeting,regular,1,2019-01-23,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
dXkh0C6TSnc,3152,Zoning Board of Appeals 01.23.19,https://www.youtube.com/watch?v=dXkh0C6TSnc,Zoning Board of Appeals,meeting,regular,1,2019-01-23,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
zkKwIAs19II,3153,LHS Boys Basketball vs Hudson 01.18.19,https://www.youtube.com/watch?v=zkKwIAs19II,LHS Boys Basketball vs Hudson,not_a_meeting,school_sports,0,2019-01-18,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
VLX9zC7y3d0,3154,"Talking Baseball - Season 4, Episode 9 Part 2",https://www.youtube.com/watch?v=VLX9zC7y3d0,"Talking Baseball - Season 4, Episode 9 Part 2",not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
D_x0gs5TiKY,3155,Selectmen Meeting 01.22.19,https://www.youtube.com/watch?v=D_x0gs5TiKY,Selectmen Meeting,meeting,regular,1,2019-01-22,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
c1R7KFFtvv4,3156,Dementia Friendly Lunenburg - Eagle House Memory Cafe,https://www.youtube.com/watch?v=c1R7KFFtvv4,Dementia Friendly Lunenburg - Eagle House Memory Cafe,not_a_meeting,senior_center,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
pasWc-gz1iM,3157,LHS Girls Basketball vs Bromfield 01.15.19,https://www.youtube.com/watch?v=pasWc-gz1iM,LHS Girls Basketball vs Bromfield,not_a_meeting,school_sports,0,2019-01-15,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
q8a5CeiEOHw,3158,School Committee 01.16.19,https://www.youtube.com/watch?v=q8a5CeiEOHw,School Committee,meeting,regular,1,2019-01-16,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
MaKc-MosaDg,3159,Conservation Commission 01.16.19,https://www.youtube.com/watch?v=MaKc-MosaDg,Conservation Commission,meeting,regular,1,2019-01-16,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
O2TtJhjEGRo,3160,Selectman Meeting 01.15.19,https://www.youtube.com/watch?v=O2TtJhjEGRo,Selectman Meeting,meeting,regular,1,2019-01-15,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
vy-TsmK6vNc,3161,St. Boniface Mass 01.13.19,https://www.youtube.com/watch?v=vy-TsmK6vNc,St. Boniface Mass,not_a_meeting,religious_service,0,2019-01-13,title (mm.dd.yy),,Roman Catholic parish liturgy carried by the PEG channel,model,claude-opus-5 (1M context),2026-09-08
rRgclCPH3h4,3162,Planning Board Meeting 01.14.19,https://www.youtube.com/watch?v=rRgclCPH3h4,Planning Board Meeting,meeting,regular,1,2019-01-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
5ps3eVvGvAM,3163,LHS Boys Basketball vsTyngsboro 01.11.19,https://www.youtube.com/watch?v=5ps3eVvGvAM,LHS Boys Basketball vsTyngsboro,not_a_meeting,school_sports,0,2019-01-11,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
