dataset,fy,edition,page,panel,group,label,label_missing,kind,row_check,derived_cell,table_family,line_no,columns_as_printed,v1,v2,v3,v4,v5,v6,v7,v8,n_values,ruler_spanned,repaired_cells,unparsed_cells,column_meaning,status,reconciliation
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,SUSAN DICKINSON LIBRARY B,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,61.67,5.34,18.08,588.30,,,,,4,,0,,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,EMMA DIMOND LIBRARY BOOKS,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,171.63,4.48,15.18,494.01,,,,,4,,0,,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,AUGUST TAYLOR LIBRARY BOOKS,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,171.51,4.48,15.17,493.87,,,,,4,,0,,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,STEPHEN STICKNEY LIBRARY,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,1150.07,29.93,101.38,3299.54,,,,,4,,0,,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,LIZZIE TAYLOR LIBRARY BOOKS,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,36.98,3.21,10.85,352.99,,,,,4,,0,,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,EBENEZER BAILEY LIBRARY,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,361.60,8.19,27.73,90246.00,,,,,4,,0,,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,LUCY GOODRICH LIBRARY,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,718.17,16.33,55.30,1799.70,,,,,4,,0,,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,SUSAN HOWARD LIBRARY,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,362.13,8.20,27.75,903.02,,,,,4,,0,,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,ADIN & MAY ESTABROOK LIBRARY,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,143.09,3.26,11.04,35937.00,,,,,4,,0,,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,IRVIN & HAZEL KIMBALL LIBRARY,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,264.79,40.53,137.26,4467.14,,,,,4,,0,,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,ANNIE & ARTHUR BILLINGS CULTURAL,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,4797.34,225.16,762.55,24817.57,,,,,4,,1,,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,SUBTOTALS,,subtotal,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,,431.20,1460.32,47526.66,,,,,3,,0,"$11,377.78  $692.55",,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,CHESTER MOSSMAN TEEN CENTER,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,,16.45,55.70,1812.80,,,,,3,,0,$493.42    $26.43,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,GEORGE WAKEFIELD SCHOLARSHIP,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,,2.11,7.16,233.06,,,,,3,,0,$12.01     $3.41,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,MABEL ALLEN SCHOOL PRIZE,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,,6.51,20.22,658.20,,,,,3,,0,$470.99     $9.06,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,JOSEPH HARWOOD SCHOOL,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,,4.82,18.29,595.11,,,,,3,,0,$577.29     $8.26,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,LUNENBURG ATHLETIC BOOSTER,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,,132.96,526.95,17149.77,,,,,3,,0,$163.66   $251.89,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,TIMOTHY J STANLEY SCHOLARSHIP,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,,-2.69,29.22,951.06,,,,,3,,0,$23.24    $14.85,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,RYAN BUSQUE SCHOLARSHIP,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,,88.18,298.62,9718.65,,,,,3,,0,$133.40   $141.63,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,PHILIP CROUSE,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,,0.69,2.32,75.42,,,,,3,,0,$5.31      $1.10,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,DORA HAVEN COWDRY SCHOLARSHIP,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,,3723.50,12686.89,412902.09,,,,,3,,0,"$11,673.19 $6.018.94",,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,BETH N CURTIS MEMORIAL SCHOLAR,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,,46.72,120.24,3413.24,,,,,3,,0,$13.07    $51.55,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,40,,LIBRARY FUNDS,BARBARA NELSON SCHOLARSHIP,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,,10.33,73.31,2385.90,,,,,3,,0,$45.17    $35.78,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,41,,LIBRARY FUNDS,PETE LINCOLN SCHOLARSHIP,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,,0.11,0.37,12.02,,,,,3,,0,,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,41,,LIBRARY FUNDS,,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,,128.49,473.47,,,,,,2,,0,,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,41,,LIBRARY FUNDS,,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,,,,15409.22,,,,,1,,0,,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,41,,LIBRARY FUNDS,SUBTOTALS,,subtotal,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,,78.00,,,,,,,1,yes,0,,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,41,,LIBRARY FUNDS,,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,,4158.18,14312.76,465316.54,,,,,3,,0,,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,41,,LIBRARY FUNDS,AMERICAN LEGION POOR,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,,101.29,,11164.01,,,,,2,,0,,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,41,,LIBRARY FUNDS,J& M HOWARD SDWLK / GRDS,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,,,343.03,,,,,,1,,0,,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2020,FY2020,41,,LIBRARY FUNDS,,,row,,,,,TOWN OF LUNENBURG Page 1 of 2 | TRUST FUNDS FISCAL YEAR 2020 SUMMARY | FY 2020) FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 FY 2020 | ACCOUNT BEGINNING BEGINNING BEGINNING NET CHAN,,180.13,610.04,19854.17,,,,,3,,0,,,check failed,"v2: 29,909.86 vs 7.00 (+29,902.86) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
